legacy_codigo,agreement_number,agreement_id,renderer_org_id,renderer_name,status,confidence,notes,document_count,sample_document_code,sample_source,sample_institucion,auto_candidate_count
2401D0084,,,,CLUB DEPORTIVO SOCIAL Y CULTURAL TAEKWONDO KIMS ÑUBLE,pending,,,1,REN24-2401D0084,RENDICIONES 2024.csv,CLUB DEPORTIVO SOCIAL Y CULTURAL TAEKWONDO KIMS ÑUBLE,0
2401D0085,,,,CLUB DEPORTIVO PEÑAROL DE CAPILLA NORTE,pending,,,1,REN24-2401D0085,RENDICIONES 2024.csv,CLUB DEPORTIVO PEÑAROL DE CAPILLA NORTE,0
2401D0087,,,,CLUB DEPORTIVO CACHAPOAL,pending,,,1,REN24-2401D0087,RENDICIONES 2024.csv,CLUB DEPORTIVO CACHAPOAL,0
2401D0089,,,,CLUB DEPORTIVO Y RAYUELA LAS VEGAS,pending,,,1,REN24-2401D0089,RENDICIONES 2024.csv,CLUB DEPORTIVO Y RAYUELA LAS VEGAS,0
2401D0090,,,,UNION COMUNAL DE CLUBES DEPORTIVOS ASOCIACION DE FUTBOL RURAL PONIENTE,pending,,,1,REN24-2401D0090,RENDICIONES 2024.csv,UNION COMUNAL DE CLUBES DEPORTIVOS ASOCIACION DE FUTBOL RURAL PONIENTE,0
2401D0091,,,,CLUB DEPORTIVO JUNQUILLO,pending,,,1,REN24-2401D0091,RENDICIONES 2024.csv,CLUB DEPORTIVO JUNQUILLO,0
2401D0092,,,,AGRUPACION DE PERSONAS CON DISCAPACIDAD FUTURO EXITOSO,pending,,,1,REN24-2401D0092,RENDICIONES 2024.csv,AGRUPACION DE PERSONAS CON DISCAPACIDAD FUTURO EXITOSO,0
2401D0095,,,,CLUB DE CAZA PESCA Y TIRO AL VUELO ÑUBLE,pending,,,1,REN24-2401D0095,RENDICIONES 2024.csv,CLUB DE CAZA PESCA Y TIRO AL VUELO ÑUBLE,0
2401D0096,,,,CLUB SOCIAL Y CULTURAL DEPORTIVO DE RAYUELA SAN MIGUEL,pending,,,1,REN24-2401D0096,RENDICIONES 2024.csv,CLUB SOCIAL Y CULTURAL DEPORTIVO DE RAYUELA SAN MIGUEL,0
2401D0097,,,,CLUB DEPORTIVO EL SAUCE,pending,,,1,REN24-2401D0097,RENDICIONES 2024.csv,CLUB DEPORTIVO EL SAUCE,0
2401D0098,,,,CLUB DEPORTIVO PANGAL DEL LAJA,pending,,,1,REN24-2401D0098,RENDICIONES 2024.csv,CLUB DEPORTIVO PANGAL DEL LAJA,0
2401D0099,,,,ESCUELA DE FUTBOL SOCIAL CULTURAL Y DEPORTUVO LAJUELAS,pending,,,1,REN24-2401D0099,RENDICIONES 2024.csv,ESCUELA DE FUTBOL SOCIAL CULTURAL Y DEPORTUVO LAJUELAS,0
2401D0100,,,,CLUB DE HUASOS ÑIQUEN,pending,,,1,REN24-2401D0100,RENDICIONES 2024.csv,CLUB DE HUASOS ÑIQUEN,0
2401D0101,,,,ATLETICO QUILAMAPU,pending,,,1,REN24-2401D0101,RENDICIONES 2024.csv,ATLETICO QUILAMAPU,0
2401D0104,,,,UNION COMUNAL DE FUTBOL NINHUE,pending,,,1,REN24-2401D0104,RENDICIONES 2024.csv,UNION COMUNAL DE FUTBOL NINHUE,0
2401D0106,,,,CENTRO GENERAL DE PADRES Y APODERADOS DE LA ESCUELA REYES DE ESPAÑA,pending,,,1,REN24-2401D0106,RENDICIONES 2024.csv,CENTRO GENERAL DE PADRES Y APODERADOS DE LA ESCUELA REYES DE ESPAÑA,0
2401D0108,,,,CLUB DEPORTIVO EL MANZANO,pending,,,1,REN24-2401D0108,RENDICIONES 2024.csv,CLUB DEPORTIVO EL MANZANO,0
2401D0109,,,,CLUB DEPORTIVO CULTURAL Y SOCIAL ANTÜ,pending,,,1,REN24-2401D0109,RENDICIONES 2024.csv,CLUB DEPORTIVO CULTURAL Y SOCIAL ANTÜ,0
2401D0110,,,,ASOCIACION TENIS DE MESA CHILLAN VIEJO,pending,,,1,REN24-2401D0110,RENDICIONES 2024.csv,ASOCIACION TENIS DE MESA CHILLAN VIEJO,0
2401D0111,,,,AGRUPACION DE DISCAPACITADOS TU DERECHO Y EL MIO,pending,,,1,REN24-2401D0111,RENDICIONES 2024.csv,AGRUPACION DE DISCAPACITADOS TU DERECHO Y EL MIO,0
2401D0116,,,,CLUB DEPORTIVO ARAUCO,pending,,,1,REN24-2401D0116,RENDICIONES 2024.csv,CLUB DEPORTIVO ARAUCO,0
2401D0118,,,,LIGA DEPORTIVA FEMENINA DE EL CARMEN,pending,,,1,REN24-2401D0118,RENDICIONES 2024.csv,LIGA DEPORTIVA FEMENINA DE EL CARMEN,0
2401D0119,,,,CENTRO GENRAL DE PADRES ESCUELA FERNANDO BAQUEDANO,pending,,,1,REN24-2401D0119,RENDICIONES 2024.csv,CENTRO GENRAL DE PADRES ESCUELA FERNANDO BAQUEDANO,0
2401D0122,,,,CLUB DE MOTOS DEPORTIVO Y RECREATIVO MUJERES SOBRE RUEDAS,pending,,,2,REN24-2401D0122,RENDICIONES 2024.csv,CLUB DE MOTOS DEPORTIVO Y RECREATIVO MUJERES SOBRE RUEDAS,0
2401D0123,,,,CLUB DEPORTIVO TRILICO,pending,,,1,REN24-2401D0123,RENDICIONES 2024.csv,CLUB DEPORTIVO TRILICO,0
2401D0125,,,,CLUB DEPORTIVO CAUPOLICAN DE SAN CARLOS DE ITIHUE,pending,,,1,REN24-2401D0125,RENDICIONES 2024.csv,CLUB DEPORTIVO CAUPOLICAN DE SAN CARLOS DE ITIHUE,0
2401D0126,,,,CLUB DEPORTIVO NAVOTAVO,pending,,,1,REN24-2401D0126,RENDICIONES 2024.csv,CLUB DEPORTIVO NAVOTAVO,0
2401D0129,,,,CLUB DEPORTIVO UNION CATOLICA DE QUILLON,pending,,,1,REN24-2401D0129,RENDICIONES 2024.csv,CLUB DEPORTIVO UNION CATOLICA DE QUILLON,0
2401D0132,,,,CLUB DEPORTIVO LOS HALCONES DE TOQUIHUA,pending,,,1,REN24-2401D0132,RENDICIONES 2024.csv,CLUB DEPORTIVO LOS HALCONES DE TOQUIHUA,0
2401D0133,,,,CLUB DEPORTIVO ESCOLAR INSAMACH,pending,,,1,REN24-2401D0133,RENDICIONES 2024.csv,CLUB DEPORTIVO ESCOLAR INSAMACH,0
2401D0136,,,,ONG SOMOS TODOS CHILLAN VIEJO,pending,,,1,REN24-2401D0136,RENDICIONES 2024.csv,ONG SOMOS TODOS CHILLAN VIEJO,0
2401D0138,,,,CLUB DEPORTIVO FUTURO ALEGRE,pending,,,1,REN24-2401D0138,RENDICIONES 2024.csv,CLUB DEPORTIVO FUTURO ALEGRE,0
2401D0140,,,,CLUB DEPORTIVO HUACAMALA,pending,,,1,REN24-2401D0140,RENDICIONES 2024.csv,CLUB DEPORTIVO HUACAMALA,0
2401D0143,,,,ESCUELA DE FUTBOL LOS PUMAS DE YUNGAY,pending,,,1,REN24-2401D0143,RENDICIONES 2024.csv,ESCUELA DE FUTBOL LOS PUMAS DE YUNGAY,0
2401D0144,,,,CLUB DEPORTIVO SAN LUIS DE CHILLAN,pending,,,1,REN24-2401D0144,RENDICIONES 2024.csv,CLUB DEPORTIVO SAN LUIS DE CHILLAN,0
2401D0146,,,,UNION COMUNAL DE CLUBES DEPORTIVOS RURALES JORGE SANTIBAÑEZ,pending,,,1,REN24-2401D0146,RENDICIONES 2024.csv,UNION COMUNAL DE CLUBES DEPORTIVOS RURALES JORGE SANTIBAÑEZ,0
2401D0147,,,,CLUB DEPORTIVO DE TAEKWONDO DRAGONES BLANCOS CHILLAN VIEJO,pending,,,1,REN24-2401D0147,RENDICIONES 2024.csv,CLUB DEPORTIVO DE TAEKWONDO DRAGONES BLANCOS CHILLAN VIEJO,0
2401D0150,,,,ASOCIACION COMUNAL DE CLUBES DEPORTIVOS DE BULNES,pending,,,1,REN24-2401D0150,RENDICIONES 2024.csv,ASOCIACION COMUNAL DE CLUBES DEPORTIVOS DE BULNES,0
2401D0151,,,,CLUB DEPORTIVO SOCIAL Y CULTURAL LIBERTAD DE COELEMU,pending,,,1,REN24-2401D0151,RENDICIONES 2024.csv,CLUB DEPORTIVO SOCIAL Y CULTURAL LIBERTAD DE COELEMU,0
2401D0154,,,,CLUB DEPORTIVO UNION CONDOR,pending,,,1,REN24-2401D0154,RENDICIONES 2024.csv,CLUB DEPORTIVO UNION CONDOR,0
2401D0156,,,,CLUB DEPORTIVO HALCONES ROJOS DE TALQUIPEN,pending,,,1,REN24-2401D0156,RENDICIONES 2024.csv,CLUB DEPORTIVO HALCONES ROJOS DE TALQUIPEN,0
2401D0158,,,,CLUB DEPORTIVO LOS CRISTALES,pending,,,1,REN24-2401D0158,RENDICIONES 2024.csv,CLUB DEPORTIVO LOS CRISTALES,0
2401D0159,,,,CLUB DEPORTIVO CARTAGO,pending,,,1,REN24-2401D0159,RENDICIONES 2024.csv,CLUB DEPORTIVO CARTAGO,0
2401D0162,,,,CLUB DEPORTIVO CENTELLA,pending,,,1,REN24-2401D0162,RENDICIONES 2024.csv,CLUB DEPORTIVO CENTELLA,0
2401D0166,,,,CLUB DEPORTIVO SANTA AMELIA,pending,,,2,REN24-2401D0166,RENDICIONES 2024.csv,CLUB DEPORTIVO SANTA AMELIA,0
2401D0169,,,,CLUB DEPORTIVO UNION LOS GUINDOS,pending,,,1,REN24-2401D0169,RENDICIONES 2024.csv,CLUB DEPORTIVO UNION LOS GUINDOS,0
2401D0170,,,,CLUB DEPORTIVO UNION SANTA INES,pending,,,1,REN24-2401D0170,RENDICIONES 2024.csv,CLUB DEPORTIVO UNION SANTA INES,0
2401D0171,,,,CLUB DEPORTIVO RENACER DE COLEAL CENTRAL,pending,,,1,REN24-2401D0171,RENDICIONES 2024.csv,CLUB DEPORTIVO RENACER DE COLEAL CENTRAL,0
2401D0172,,,,CLUB DEPORTIVO RENACER LOS HERORES,pending,,,1,REN24-2401D0172,RENDICIONES 2024.csv,CLUB DEPORTIVO RENACER LOS HERORES,0
2401D0174,,,,CLUB DEPORTIVO EL CARMEN DE CATO,pending,,,1,REN24-2401D0174,RENDICIONES 2024.csv,CLUB DEPORTIVO EL CARMEN DE CATO,0
2401D0176,,,,CLUB DE DEPORTES DAVID ARELLANO,pending,,,1,REN24-2401D0176,RENDICIONES 2024.csv,CLUB DE DEPORTES DAVID ARELLANO,0
2401D01777,,,,ESTRELLA DE LA COSTA,pending,,,1,REN24-2401D01777,RENDICIONES 2024.csv,ESTRELLA DE LA COSTA,0
2401D0180,,,,CLUB DE BASKETBALL CHILLAN VIEJO,pending,,,1,REN24-2401D0180,RENDICIONES 2024.csv,CLUB DE BASKETBALL CHILLAN VIEJO,0
2401D0183,,,,CLUB DE DEPORTES UNION ZAÑARTU,pending,,,1,REN24-2401D0183,RENDICIONES 2024.csv,CLUB DE DEPORTES UNION ZAÑARTU,0
2401D0184,,,,CLUB DEPORTIVO COPIHUAL,pending,,,1,REN24-2401D0184,RENDICIONES 2024.csv,CLUB DEPORTIVO COPIHUAL,0
2401D0186,,,,CLUB DEPORTIVO NACIONAL DE CATO,pending,,,1,REN24-2401D0186,RENDICIONES 2024.csv,CLUB DEPORTIVO NACIONAL DE CATO,0
2401D0187,,,,CLUB DEPORTIVO Y CULTUTRAL TEAM K,pending,,,1,REN24-2401D0187,RENDICIONES 2024.csv,CLUB DEPORTIVO Y CULTUTRAL TEAM K,0
2401D0188,,,,ASOCIACION DE FUTBOL RURAL CORDILLERA DE CHILLAN,pending,,,1,REN24-2401D0188,RENDICIONES 2024.csv,ASOCIACION DE FUTBOL RURAL CORDILLERA DE CHILLAN,0
2401D0189,,,,CLUB DEPORTIVO Y RAYUELA DIEGO DE ALMAGRO,pending,,,1,REN24-2401D0189,RENDICIONES 2024.csv,CLUB DEPORTIVO Y RAYUELA DIEGO DE ALMAGRO,0
2401D0190,,,,CLUB DEPORTIVO DE SAN NICOLAS,pending,,,1,REN24-2401D0190,RENDICIONES 2024.csv,CLUB DEPORTIVO DE SAN NICOLAS,0
2401D0191,,,,CLUB DEPORTIVO SAN CAMILO,pending,,,1,REN24-2401D0191,RENDICIONES 2024.csv,CLUB DEPORTIVO SAN CAMILO,0
2401D0193,,,,CLUB DEPORTIVO LA GREDA,pending,,,1,REN24-2401D0193,RENDICIONES 2024.csv,CLUB DEPORTIVO LA GREDA,0
2401D0195,,,,ASOCIACION DE FUTBOL VECINAL,pending,,,1,REN24-2401D0195,RENDICIONES 2024.csv,ASOCIACION DE FUTBOL VECINAL,0
2401D0196,,,,CLUB DEPORTIVO RENACER,pending,,,2,REN24-2401D0196,RENDICIONES 2024.csv,CLUB DEPORTIVO RENACER,0
2401D0198,,,,CLUB DEPORTIVO EL SAUCE,pending,,,2,REN24-2401D0198,RENDICIONES 2024.csv,CLUB DEPORTIVO EL SAUCE,0
2401D0200,,,,CENTRO DE PADRES Y APODERADOS ESCUELA G-1214 DE MAITENCO,pending,,,1,REN24-2401D0200,RENDICIONES 2024.csv,CENTRO DE PADRES Y APODERADOS ESCUELA G-1214 DE MAITENCO,0
2401D0202,,,,CLUB DEPORTIVO SOCIAL Y CULTURAL ESTADIO,pending,,,1,REN24-2401D0202,RENDICIONES 2024.csv,CLUB DEPORTIVO SOCIAL Y CULTURAL ESTADIO,0
2401D0204,,,,CLUB DEPORTIVO HURACAN,pending,,,1,REN24-2401D0204,RENDICIONES 2024.csv,CLUB DEPORTIVO HURACAN,0
2401D0205,,,,CLUB DEPORTIVO Y SOCIAL  TIGRES,pending,,,1,REN24-2401D0205,RENDICIONES 2024.csv,CLUB DEPORTIVO Y SOCIAL  TIGRES,0
2401D0206,,,,CENTRO DE MADRES LAS HORMIGUITAS DE EL SAUCE,pending,,,1,REN24-2401D0206,RENDICIONES 2024.csv,CENTRO DE MADRES LAS HORMIGUITAS DE EL SAUCE,0
2401D0209,,,,CLUB DEPORTIVO SOCIAL Y CUILTURTAL BASQUETBOL MUNICIPAL CHILLAN,pending,,,1,REN24-2401D0209,RENDICIONES 2024.csv,CLUB DEPORTIVO SOCIAL Y CUILTURTAL BASQUETBOL MUNICIPAL CHILLAN,0
2401D0210,,,,CLUB DE RAYUELA RUCAPEQUEN,pending,,,1,REN24-2401D0210,RENDICIONES 2024.csv,CLUB DE RAYUELA RUCAPEQUEN,0
2401D0215,,,,ENDUREROS YUNGAY,pending,,,1,REN24-2401D0215,RENDICIONES 2024.csv,ENDUREROS YUNGAY,0
2401D0216,,,,CLUB DEPORTIVO NACIONAL DE CHILLAN,pending,,,1,REN24-2401D0216,RENDICIONES 2024.csv,CLUB DEPORTIVO NACIONAL DE CHILLAN,0
2401D0223,,,,CLUB DEPORTIVO COLO COLO LA MERCED,pending,,,1,REN24-2401D0223,RENDICIONES 2024.csv,CLUB DEPORTIVO COLO COLO LA MERCED,0
2401D0224,,,,CLUB DEPORTIVO LAS ARBOLEDAS,pending,,,1,REN24-2401D0224,RENDICIONES 2024.csv,CLUB DEPORTIVO LAS ARBOLEDAS,0
2401D0225,,,,ASOCIACION DEPORTIVA DE FUTBOL AMATEUR DE CHILLAN,pending,,,1,REN24-2401D0225,RENDICIONES 2024.csv,ASOCIACION DEPORTIVA DE FUTBOL AMATEUR DE CHILLAN,0
2401D0228,,,,ENDURO CLUB DEPORTIVO COIHUECO,pending,,,1,REN24-2401D0228,RENDICIONES 2024.csv,ENDURO CLUB DEPORTIVO COIHUECO,0
2401D0229,,,,CLUB DEPORTIVO PULLAY,pending,,,1,REN24-2401D0229,RENDICIONES 2024.csv,CLUB DEPORTIVO PULLAY,0
2401D0232,,,,CLUB DEPORTIVO SUPER SENIORS Y CULTURAL FERNANDO BAQUEDANO,pending,,,1,REN24-2401D0232,RENDICIONES 2024.csv,CLUB DEPORTIVO SUPER SENIORS Y CULTURAL FERNANDO BAQUEDANO,0
2401D0234,,,,CLUB DEPORTIVO ZEMITA,pending,,,1,REN24-2401D0234,RENDICIONES 2024.csv,CLUB DEPORTIVO ZEMITA,0
2401D0237,,,,´CLUB DE RAYUELA EL PORVENIR EL SAUCE,pending,,,1,REN24-2401D0237,RENDICIONES 2024.csv,´CLUB DE RAYUELA EL PORVENIR EL SAUCE,0
