source_domain,source_id,source_code,target_domain,target_id,target_code,match_type,confidence
CONVENIOS,b4308140-5a56-4684-85ae-b3688834b1f5,40031488,IDIS_BIP,2675e7bd-2a1d-4eee-a595-e570e15a286f,40031488,EXACT,1.0
CONVENIOS,b4308140-5a56-4684-85ae-b3688834b1f5,40031488,IDIS_BIP,8489727c-112c-49ac-9727-4e52374347bf,40031488,EXACT,1.0
CONVENIOS,b4308140-5a56-4684-85ae-b3688834b1f5,40031488,IDIS_BIP,3bbbbbc0-d43b-46a3-b5a4-db9cce81417e,40031488,EXACT,1.0
IDIS,2675e7bd-2a1d-4eee-a595-e570e15a286f,40031488-2021,IDIS_BIP,2675e7bd-2a1d-4eee-a595-e570e15a286f,40031488,NORMALIZED,0.9
IDIS,2675e7bd-2a1d-4eee-a595-e570e15a286f,40031488-2021,IDIS_BIP,8489727c-112c-49ac-9727-4e52374347bf,40031488,NORMALIZED,0.9
IDIS,2675e7bd-2a1d-4eee-a595-e570e15a286f,40031488-2021,IDIS_BIP,3bbbbbc0-d43b-46a3-b5a4-db9cce81417e,40031488,NORMALIZED,0.9
IDIS,8489727c-112c-49ac-9727-4e52374347bf,40031488-2023,IDIS_BIP,2675e7bd-2a1d-4eee-a595-e570e15a286f,40031488,NORMALIZED,0.9
IDIS,8489727c-112c-49ac-9727-4e52374347bf,40031488-2023,IDIS_BIP,8489727c-112c-49ac-9727-4e52374347bf,40031488,NORMALIZED,0.9
IDIS,8489727c-112c-49ac-9727-4e52374347bf,40031488-2023,IDIS_BIP,3bbbbbc0-d43b-46a3-b5a4-db9cce81417e,40031488,NORMALIZED,0.9
IDIS,3bbbbbc0-d43b-46a3-b5a4-db9cce81417e,40031488-2024,IDIS_BIP,2675e7bd-2a1d-4eee-a595-e570e15a286f,40031488,NORMALIZED,0.9
IDIS,3bbbbbc0-d43b-46a3-b5a4-db9cce81417e,40031488-2024,IDIS_BIP,8489727c-112c-49ac-9727-4e52374347bf,40031488,NORMALIZED,0.9
IDIS,3bbbbbc0-d43b-46a3-b5a4-db9cce81417e,40031488-2024,IDIS_BIP,3bbbbbc0-d43b-46a3-b5a4-db9cce81417e,40031488,NORMALIZED,0.9
CONVENIOS,a64c4076-0352-4a95-a9e9-5448cc078253,40049932,IDIS,20f1913e-a39a-4aed-83b7-20d7c79b2871,40049932-2023,NORMALIZED,0.9
CONVENIOS,a64c4076-0352-4a95-a9e9-5448cc078253,40049932,IDIS_BIP,20f1913e-a39a-4aed-83b7-20d7c79b2871,40049932,EXACT,1.0
IDIS,20f1913e-a39a-4aed-83b7-20d7c79b2871,40049932-2023,IDIS_BIP,20f1913e-a39a-4aed-83b7-20d7c79b2871,40049932,NORMALIZED,0.9
CONVENIOS,e4b3c93a-392a-45d9-930a-012a52c0b544,40056218,IDIS,d50f7af9-a5fe-4060-bef3-ed8a8e7a987e,40056218-2023,NORMALIZED,0.9
CONVENIOS,e4b3c93a-392a-45d9-930a-012a52c0b544,40056218,IDIS,89796052-c1c1-46eb-b6d7-5a0cd0ad8ed9,40056218-2024,NORMALIZED,0.9
CONVENIOS,e4b3c93a-392a-45d9-930a-012a52c0b544,40056218,IDIS_BIP,d50f7af9-a5fe-4060-bef3-ed8a8e7a987e,40056218,EXACT,1.0
CONVENIOS,e4b3c93a-392a-45d9-930a-012a52c0b544,40056218,IDIS_BIP,89796052-c1c1-46eb-b6d7-5a0cd0ad8ed9,40056218,EXACT,1.0
IDIS,d50f7af9-a5fe-4060-bef3-ed8a8e7a987e,40056218-2023,IDIS_BIP,d50f7af9-a5fe-4060-bef3-ed8a8e7a987e,40056218,NORMALIZED,0.9
IDIS,d50f7af9-a5fe-4060-bef3-ed8a8e7a987e,40056218-2023,IDIS_BIP,89796052-c1c1-46eb-b6d7-5a0cd0ad8ed9,40056218,NORMALIZED,0.9
IDIS,89796052-c1c1-46eb-b6d7-5a0cd0ad8ed9,40056218-2024,IDIS_BIP,d50f7af9-a5fe-4060-bef3-ed8a8e7a987e,40056218,NORMALIZED,0.9
IDIS,89796052-c1c1-46eb-b6d7-5a0cd0ad8ed9,40056218-2024,IDIS_BIP,89796052-c1c1-46eb-b6d7-5a0cd0ad8ed9,40056218,NORMALIZED,0.9
CONVENIOS,cf7e8583-c7d4-45fb-acad-a046fb712988,40049459,IDIS,a192d7c4-ad03-4c6c-8d4c-5c9fceacab12,40049459-2023,NORMALIZED,0.9
CONVENIOS,cf7e8583-c7d4-45fb-acad-a046fb712988,40049459,IDIS_BIP,a192d7c4-ad03-4c6c-8d4c-5c9fceacab12,40049459,EXACT,1.0
IDIS,a192d7c4-ad03-4c6c-8d4c-5c9fceacab12,40049459-2023,IDIS_BIP,a192d7c4-ad03-4c6c-8d4c-5c9fceacab12,40049459,NORMALIZED,0.9
CONVENIOS,daa0061a-cb84-4e7b-9325-4e7920ea1f51,40048158,IDIS,6c7c2060-c697-4154-ac53-25904a2a0e0a,40048158-2023,NORMALIZED,0.9
CONVENIOS,daa0061a-cb84-4e7b-9325-4e7920ea1f51,40048158,IDIS_BIP,6c7c2060-c697-4154-ac53-25904a2a0e0a,40048158,EXACT,1.0
IDIS,6c7c2060-c697-4154-ac53-25904a2a0e0a,40048158-2023,IDIS_BIP,6c7c2060-c697-4154-ac53-25904a2a0e0a,40048158,NORMALIZED,0.9
CONVENIOS,4bcc0d57-7009-44c7-b05c-1750529918fe,40045516,IDIS,2cedb575-1d15-41a8-bc8e-dafd0f939394,40045516-2022,NORMALIZED,0.9
CONVENIOS,4bcc0d57-7009-44c7-b05c-1750529918fe,40045516,IDIS,c14a58db-2da0-4abf-9c2b-03384c701089,40045516-2023,NORMALIZED,0.9
CONVENIOS,4bcc0d57-7009-44c7-b05c-1750529918fe,40045516,IDIS,11fec0c0-976d-4f1f-905c-3e44aa5182fd,40045516-2024,NORMALIZED,0.9
CONVENIOS,4bcc0d57-7009-44c7-b05c-1750529918fe,40045516,IDIS_BIP,2cedb575-1d15-41a8-bc8e-dafd0f939394,40045516,EXACT,1.0
CONVENIOS,4bcc0d57-7009-44c7-b05c-1750529918fe,40045516,IDIS_BIP,c14a58db-2da0-4abf-9c2b-03384c701089,40045516,EXACT,1.0
CONVENIOS,4bcc0d57-7009-44c7-b05c-1750529918fe,40045516,IDIS_BIP,11fec0c0-976d-4f1f-905c-3e44aa5182fd,40045516,EXACT,1.0
IDIS,2cedb575-1d15-41a8-bc8e-dafd0f939394,40045516-2022,IDIS_BIP,2cedb575-1d15-41a8-bc8e-dafd0f939394,40045516,NORMALIZED,0.9
IDIS,2cedb575-1d15-41a8-bc8e-dafd0f939394,40045516-2022,IDIS_BIP,c14a58db-2da0-4abf-9c2b-03384c701089,40045516,NORMALIZED,0.9
IDIS,2cedb575-1d15-41a8-bc8e-dafd0f939394,40045516-2022,IDIS_BIP,11fec0c0-976d-4f1f-905c-3e44aa5182fd,40045516,NORMALIZED,0.9
IDIS,c14a58db-2da0-4abf-9c2b-03384c701089,40045516-2023,IDIS_BIP,2cedb575-1d15-41a8-bc8e-dafd0f939394,40045516,NORMALIZED,0.9
IDIS,c14a58db-2da0-4abf-9c2b-03384c701089,40045516-2023,IDIS_BIP,c14a58db-2da0-4abf-9c2b-03384c701089,40045516,NORMALIZED,0.9
IDIS,c14a58db-2da0-4abf-9c2b-03384c701089,40045516-2023,IDIS_BIP,11fec0c0-976d-4f1f-905c-3e44aa5182fd,40045516,NORMALIZED,0.9
IDIS,11fec0c0-976d-4f1f-905c-3e44aa5182fd,40045516-2024,IDIS_BIP,2cedb575-1d15-41a8-bc8e-dafd0f939394,40045516,NORMALIZED,0.9
IDIS,11fec0c0-976d-4f1f-905c-3e44aa5182fd,40045516-2024,IDIS_BIP,c14a58db-2da0-4abf-9c2b-03384c701089,40045516,NORMALIZED,0.9
IDIS,11fec0c0-976d-4f1f-905c-3e44aa5182fd,40045516-2024,IDIS_BIP,11fec0c0-976d-4f1f-905c-3e44aa5182fd,40045516,NORMALIZED,0.9
CONVENIOS,70b1969f-a905-44ae-a7d3-ee2a4470852e,40045518,IDIS,47da1c12-1f58-448e-9d75-f2666517f436,40045518-2022,NORMALIZED,0.9
CONVENIOS,70b1969f-a905-44ae-a7d3-ee2a4470852e,40045518,IDIS,ae1c4f1c-c6df-438c-96a1-a1ebe0408308,40045518-2023,NORMALIZED,0.9
CONVENIOS,70b1969f-a905-44ae-a7d3-ee2a4470852e,40045518,IDIS_BIP,47da1c12-1f58-448e-9d75-f2666517f436,40045518,EXACT,1.0
CONVENIOS,70b1969f-a905-44ae-a7d3-ee2a4470852e,40045518,IDIS_BIP,ae1c4f1c-c6df-438c-96a1-a1ebe0408308,40045518,EXACT,1.0
IDIS,47da1c12-1f58-448e-9d75-f2666517f436,40045518-2022,IDIS_BIP,47da1c12-1f58-448e-9d75-f2666517f436,40045518,NORMALIZED,0.9
IDIS,47da1c12-1f58-448e-9d75-f2666517f436,40045518-2022,IDIS_BIP,ae1c4f1c-c6df-438c-96a1-a1ebe0408308,40045518,NORMALIZED,0.9
IDIS,ae1c4f1c-c6df-438c-96a1-a1ebe0408308,40045518-2023,IDIS_BIP,47da1c12-1f58-448e-9d75-f2666517f436,40045518,NORMALIZED,0.9
IDIS,ae1c4f1c-c6df-438c-96a1-a1ebe0408308,40045518-2023,IDIS_BIP,ae1c4f1c-c6df-438c-96a1-a1ebe0408308,40045518,NORMALIZED,0.9
CONVENIOS,00dae048-86ec-47d6-8347-42246e365b55,40050690,IDIS,466e7d90-7828-44ff-8703-2ce30fd6873e,40050690-2023,NORMALIZED,0.9
CONVENIOS,00dae048-86ec-47d6-8347-42246e365b55,40050690,IDIS,ab3245d9-7b4d-48d3-88d1-3fef0b1f92ae,40050690-2024,NORMALIZED,0.9
CONVENIOS,00dae048-86ec-47d6-8347-42246e365b55,40050690,IDIS_BIP,466e7d90-7828-44ff-8703-2ce30fd6873e,40050690,EXACT,1.0
CONVENIOS,00dae048-86ec-47d6-8347-42246e365b55,40050690,IDIS_BIP,ab3245d9-7b4d-48d3-88d1-3fef0b1f92ae,40050690,EXACT,1.0
IDIS,466e7d90-7828-44ff-8703-2ce30fd6873e,40050690-2023,IDIS_BIP,466e7d90-7828-44ff-8703-2ce30fd6873e,40050690,NORMALIZED,0.9
IDIS,466e7d90-7828-44ff-8703-2ce30fd6873e,40050690-2023,IDIS_BIP,ab3245d9-7b4d-48d3-88d1-3fef0b1f92ae,40050690,NORMALIZED,0.9
IDIS,ab3245d9-7b4d-48d3-88d1-3fef0b1f92ae,40050690-2024,IDIS_BIP,466e7d90-7828-44ff-8703-2ce30fd6873e,40050690,NORMALIZED,0.9
IDIS,ab3245d9-7b4d-48d3-88d1-3fef0b1f92ae,40050690-2024,IDIS_BIP,ab3245d9-7b4d-48d3-88d1-3fef0b1f92ae,40050690,NORMALIZED,0.9
CONVENIOS,5dba5e77-1119-4191-98f9-4fa019d3deb4,40050503,IDIS,efb95915-869e-4421-9517-1235ac3046f0,40050503-2023,NORMALIZED,0.9
CONVENIOS,5dba5e77-1119-4191-98f9-4fa019d3deb4,40050503,IDIS_BIP,efb95915-869e-4421-9517-1235ac3046f0,40050503,EXACT,1.0
IDIS,efb95915-869e-4421-9517-1235ac3046f0,40050503-2023,IDIS_BIP,efb95915-869e-4421-9517-1235ac3046f0,40050503,NORMALIZED,0.9
CONVENIOS,059e00e3-5bdc-42b8-9a9c-8bb34000e456,40050701,IDIS,94ae7525-485c-4474-8707-33e8490d0f0b,40050701-2023,NORMALIZED,0.9
CONVENIOS,059e00e3-5bdc-42b8-9a9c-8bb34000e456,40050701,IDIS,cd48a299-a26b-42c2-be4a-dee8bf1ee4f2,40050701-2024,NORMALIZED,0.9
CONVENIOS,059e00e3-5bdc-42b8-9a9c-8bb34000e456,40050701,IDIS_BIP,94ae7525-485c-4474-8707-33e8490d0f0b,40050701,EXACT,1.0
CONVENIOS,059e00e3-5bdc-42b8-9a9c-8bb34000e456,40050701,IDIS_BIP,cd48a299-a26b-42c2-be4a-dee8bf1ee4f2,40050701,EXACT,1.0
IDIS,94ae7525-485c-4474-8707-33e8490d0f0b,40050701-2023,IDIS_BIP,94ae7525-485c-4474-8707-33e8490d0f0b,40050701,NORMALIZED,0.9
IDIS,94ae7525-485c-4474-8707-33e8490d0f0b,40050701-2023,IDIS_BIP,cd48a299-a26b-42c2-be4a-dee8bf1ee4f2,40050701,NORMALIZED,0.9
IDIS,cd48a299-a26b-42c2-be4a-dee8bf1ee4f2,40050701-2024,IDIS_BIP,94ae7525-485c-4474-8707-33e8490d0f0b,40050701,NORMALIZED,0.9
IDIS,cd48a299-a26b-42c2-be4a-dee8bf1ee4f2,40050701-2024,IDIS_BIP,cd48a299-a26b-42c2-be4a-dee8bf1ee4f2,40050701,NORMALIZED,0.9
CONVENIOS,d918267f-ee86-4cca-b75d-935995ddb51f,40050611,IDIS,8785326c-41c8-4ad6-b5f9-bc6b35131dd9,40050611-2023,NORMALIZED,0.9
CONVENIOS,d918267f-ee86-4cca-b75d-935995ddb51f,40050611,IDIS_BIP,8785326c-41c8-4ad6-b5f9-bc6b35131dd9,40050611,EXACT,1.0
IDIS,8785326c-41c8-4ad6-b5f9-bc6b35131dd9,40050611-2023,IDIS_BIP,8785326c-41c8-4ad6-b5f9-bc6b35131dd9,40050611,NORMALIZED,0.9
CONVENIOS,bbfb1584-7e0b-4fdf-99e4-675620418a23,40050561,IDIS,0f03a9e2-ef4b-47bb-b124-1f8940ffe1d2,40050561-2023,NORMALIZED,0.9
CONVENIOS,bbfb1584-7e0b-4fdf-99e4-675620418a23,40050561,IDIS_BIP,0f03a9e2-ef4b-47bb-b124-1f8940ffe1d2,40050561,EXACT,1.0
IDIS,0f03a9e2-ef4b-47bb-b124-1f8940ffe1d2,40050561-2023,IDIS_BIP,0f03a9e2-ef4b-47bb-b124-1f8940ffe1d2,40050561,NORMALIZED,0.9
CONVENIOS,bded6584-3e36-4a39-8aee-289e492d1217,40034102,IDIS,1ea5d377-80c8-4ac2-bb41-a3b0767bc166,40034102-2021,NORMALIZED,0.9
CONVENIOS,bded6584-3e36-4a39-8aee-289e492d1217,40034102,IDIS,e6e3397f-7db3-4d8b-850a-469962a56cdb,40034102-2023,NORMALIZED,0.9
CONVENIOS,bded6584-3e36-4a39-8aee-289e492d1217,40034102,IDIS_BIP,1ea5d377-80c8-4ac2-bb41-a3b0767bc166,40034102,EXACT,1.0
CONVENIOS,bded6584-3e36-4a39-8aee-289e492d1217,40034102,IDIS_BIP,e6e3397f-7db3-4d8b-850a-469962a56cdb,40034102,EXACT,1.0
IDIS,1ea5d377-80c8-4ac2-bb41-a3b0767bc166,40034102-2021,IDIS_BIP,1ea5d377-80c8-4ac2-bb41-a3b0767bc166,40034102,NORMALIZED,0.9
IDIS,1ea5d377-80c8-4ac2-bb41-a3b0767bc166,40034102-2021,IDIS_BIP,e6e3397f-7db3-4d8b-850a-469962a56cdb,40034102,NORMALIZED,0.9
IDIS,e6e3397f-7db3-4d8b-850a-469962a56cdb,40034102-2023,IDIS_BIP,1ea5d377-80c8-4ac2-bb41-a3b0767bc166,40034102,NORMALIZED,0.9
IDIS,e6e3397f-7db3-4d8b-850a-469962a56cdb,40034102-2023,IDIS_BIP,e6e3397f-7db3-4d8b-850a-469962a56cdb,40034102,NORMALIZED,0.9
CONVENIOS,7599877d-b087-4984-97ec-ad1ddc5bee8f,40047372,IDIS,9e0d2639-1def-47cb-a8b4-92c055a1fed4,40047372-2023,NORMALIZED,0.9
CONVENIOS,7599877d-b087-4984-97ec-ad1ddc5bee8f,40047372,IDIS_BIP,9e0d2639-1def-47cb-a8b4-92c055a1fed4,40047372,EXACT,1.0
IDIS,9e0d2639-1def-47cb-a8b4-92c055a1fed4,40047372-2023,IDIS_BIP,9e0d2639-1def-47cb-a8b4-92c055a1fed4,40047372,NORMALIZED,0.9
CONVENIOS,0532a7f2-73a0-4903-9c6f-7761ef933738,40050105,IDIS,3208fe81-1155-41c2-a5d5-44e15a0f6931,40050105-2023,NORMALIZED,0.9
CONVENIOS,0532a7f2-73a0-4903-9c6f-7761ef933738,40050105,IDIS,9cd6c2c8-d270-4c78-89b0-91650103263e,40050105-2024,NORMALIZED,0.9
CONVENIOS,0532a7f2-73a0-4903-9c6f-7761ef933738,40050105,IDIS_BIP,3208fe81-1155-41c2-a5d5-44e15a0f6931,40050105,EXACT,1.0
CONVENIOS,0532a7f2-73a0-4903-9c6f-7761ef933738,40050105,IDIS_BIP,9cd6c2c8-d270-4c78-89b0-91650103263e,40050105,EXACT,1.0
IDIS,3208fe81-1155-41c2-a5d5-44e15a0f6931,40050105-2023,IDIS_BIP,3208fe81-1155-41c2-a5d5-44e15a0f6931,40050105,NORMALIZED,0.9
IDIS,3208fe81-1155-41c2-a5d5-44e15a0f6931,40050105-2023,IDIS_BIP,9cd6c2c8-d270-4c78-89b0-91650103263e,40050105,NORMALIZED,0.9
IDIS,9cd6c2c8-d270-4c78-89b0-91650103263e,40050105-2024,IDIS_BIP,3208fe81-1155-41c2-a5d5-44e15a0f6931,40050105,NORMALIZED,0.9
IDIS,9cd6c2c8-d270-4c78-89b0-91650103263e,40050105-2024,IDIS_BIP,9cd6c2c8-d270-4c78-89b0-91650103263e,40050105,NORMALIZED,0.9
CONVENIOS,468915e2-c459-4c74-b395-9c071493bb2a,40033288,IDIS,2969a2a3-8a88-4d1c-b197-0dde8fc66ae5,40033288-2021,NORMALIZED,0.9
CONVENIOS,468915e2-c459-4c74-b395-9c071493bb2a,40033288,IDIS,cc8bcf13-ba53-4828-83a4-7bbd37dd94cb,40033288-2022,NORMALIZED,0.9
CONVENIOS,468915e2-c459-4c74-b395-9c071493bb2a,40033288,IDIS,503a6af2-fef3-4dc1-8128-2445b215483e,40033288-2023,NORMALIZED,0.9
CONVENIOS,468915e2-c459-4c74-b395-9c071493bb2a,40033288,IDIS_BIP,2969a2a3-8a88-4d1c-b197-0dde8fc66ae5,40033288,EXACT,1.0
CONVENIOS,468915e2-c459-4c74-b395-9c071493bb2a,40033288,IDIS_BIP,cc8bcf13-ba53-4828-83a4-7bbd37dd94cb,40033288,EXACT,1.0
CONVENIOS,468915e2-c459-4c74-b395-9c071493bb2a,40033288,IDIS_BIP,503a6af2-fef3-4dc1-8128-2445b215483e,40033288,EXACT,1.0
IDIS,2969a2a3-8a88-4d1c-b197-0dde8fc66ae5,40033288-2021,IDIS_BIP,2969a2a3-8a88-4d1c-b197-0dde8fc66ae5,40033288,NORMALIZED,0.9
IDIS,2969a2a3-8a88-4d1c-b197-0dde8fc66ae5,40033288-2021,IDIS_BIP,cc8bcf13-ba53-4828-83a4-7bbd37dd94cb,40033288,NORMALIZED,0.9
IDIS,2969a2a3-8a88-4d1c-b197-0dde8fc66ae5,40033288-2021,IDIS_BIP,503a6af2-fef3-4dc1-8128-2445b215483e,40033288,NORMALIZED,0.9
IDIS,cc8bcf13-ba53-4828-83a4-7bbd37dd94cb,40033288-2022,IDIS_BIP,2969a2a3-8a88-4d1c-b197-0dde8fc66ae5,40033288,NORMALIZED,0.9
IDIS,cc8bcf13-ba53-4828-83a4-7bbd37dd94cb,40033288-2022,IDIS_BIP,cc8bcf13-ba53-4828-83a4-7bbd37dd94cb,40033288,NORMALIZED,0.9
IDIS,cc8bcf13-ba53-4828-83a4-7bbd37dd94cb,40033288-2022,IDIS_BIP,503a6af2-fef3-4dc1-8128-2445b215483e,40033288,NORMALIZED,0.9
IDIS,503a6af2-fef3-4dc1-8128-2445b215483e,40033288-2023,IDIS_BIP,2969a2a3-8a88-4d1c-b197-0dde8fc66ae5,40033288,NORMALIZED,0.9
IDIS,503a6af2-fef3-4dc1-8128-2445b215483e,40033288-2023,IDIS_BIP,cc8bcf13-ba53-4828-83a4-7bbd37dd94cb,40033288,NORMALIZED,0.9
IDIS,503a6af2-fef3-4dc1-8128-2445b215483e,40033288-2023,IDIS_BIP,503a6af2-fef3-4dc1-8128-2445b215483e,40033288,NORMALIZED,0.9
CONVENIOS,1d2ab286-c2b5-4831-bb1c-08358108420e,40050745,IDIS,54df0415-1d72-4913-ba57-7832036d4d86,40050745-2023,NORMALIZED,0.9
CONVENIOS,1d2ab286-c2b5-4831-bb1c-08358108420e,40050745,IDIS,03679b59-f190-48d8-8406-2fbcbba5557d,40050745-2025,NORMALIZED,0.9
CONVENIOS,1d2ab286-c2b5-4831-bb1c-08358108420e,40050745,IDIS_BIP,54df0415-1d72-4913-ba57-7832036d4d86,40050745,EXACT,1.0
CONVENIOS,1d2ab286-c2b5-4831-bb1c-08358108420e,40050745,IDIS_BIP,03679b59-f190-48d8-8406-2fbcbba5557d,40050745,EXACT,1.0
IDIS,54df0415-1d72-4913-ba57-7832036d4d86,40050745-2023,IDIS_BIP,54df0415-1d72-4913-ba57-7832036d4d86,40050745,NORMALIZED,0.9
IDIS,54df0415-1d72-4913-ba57-7832036d4d86,40050745-2023,IDIS_BIP,03679b59-f190-48d8-8406-2fbcbba5557d,40050745,NORMALIZED,0.9
IDIS,03679b59-f190-48d8-8406-2fbcbba5557d,40050745-2025,IDIS_BIP,54df0415-1d72-4913-ba57-7832036d4d86,40050745,NORMALIZED,0.9
IDIS,03679b59-f190-48d8-8406-2fbcbba5557d,40050745-2025,IDIS_BIP,03679b59-f190-48d8-8406-2fbcbba5557d,40050745,NORMALIZED,0.9
CONVENIOS,ea388458-86f9-4d1c-ad38-6d4cdd9d4a98,40051610,IDIS,dc78b4c2-9b94-4755-8ae2-0ede9310ddc6,40051610-2023,NORMALIZED,0.9
CONVENIOS,ea388458-86f9-4d1c-ad38-6d4cdd9d4a98,40051610,IDIS,f2c5846f-e52c-487c-aaa2-56292b702638,40051610-2024,NORMALIZED,0.9
CONVENIOS,ea388458-86f9-4d1c-ad38-6d4cdd9d4a98,40051610,IDIS_BIP,dc78b4c2-9b94-4755-8ae2-0ede9310ddc6,40051610,EXACT,1.0
CONVENIOS,ea388458-86f9-4d1c-ad38-6d4cdd9d4a98,40051610,IDIS_BIP,f2c5846f-e52c-487c-aaa2-56292b702638,40051610,EXACT,1.0
IDIS,dc78b4c2-9b94-4755-8ae2-0ede9310ddc6,40051610-2023,IDIS_BIP,dc78b4c2-9b94-4755-8ae2-0ede9310ddc6,40051610,NORMALIZED,0.9
IDIS,dc78b4c2-9b94-4755-8ae2-0ede9310ddc6,40051610-2023,IDIS_BIP,f2c5846f-e52c-487c-aaa2-56292b702638,40051610,NORMALIZED,0.9
IDIS,f2c5846f-e52c-487c-aaa2-56292b702638,40051610-2024,IDIS_BIP,dc78b4c2-9b94-4755-8ae2-0ede9310ddc6,40051610,NORMALIZED,0.9
IDIS,f2c5846f-e52c-487c-aaa2-56292b702638,40051610-2024,IDIS_BIP,f2c5846f-e52c-487c-aaa2-56292b702638,40051610,NORMALIZED,0.9
CONVENIOS,a9f13982-c1f9-4cef-b0eb-b9eb546d34aa,40051216,IDIS,f3a9fcab-898b-40c9-b313-b00550522fb6,40051216-2023,NORMALIZED,0.9
CONVENIOS,a9f13982-c1f9-4cef-b0eb-b9eb546d34aa,40051216,IDIS_BIP,f3a9fcab-898b-40c9-b313-b00550522fb6,40051216,EXACT,1.0
IDIS,f3a9fcab-898b-40c9-b313-b00550522fb6,40051216-2023,IDIS_BIP,f3a9fcab-898b-40c9-b313-b00550522fb6,40051216,NORMALIZED,0.9
CONVENIOS,925186ed-8c66-49f2-a6bc-b70d0a3b5453,40046288,IDIS,b35a36ae-df4f-494f-9877-6fe0f152d199,40046288-2022,NORMALIZED,0.9
CONVENIOS,925186ed-8c66-49f2-a6bc-b70d0a3b5453,40046288,IDIS,338909f0-7b4a-4d58-b173-1dc2aa759447,40046288-2023,NORMALIZED,0.9
CONVENIOS,925186ed-8c66-49f2-a6bc-b70d0a3b5453,40046288,IDIS,d7208d67-c532-4ae4-be02-7ae9576cddca,40046288-2024,NORMALIZED,0.9
CONVENIOS,925186ed-8c66-49f2-a6bc-b70d0a3b5453,40046288,IDIS_BIP,b35a36ae-df4f-494f-9877-6fe0f152d199,40046288,EXACT,1.0
CONVENIOS,925186ed-8c66-49f2-a6bc-b70d0a3b5453,40046288,IDIS_BIP,338909f0-7b4a-4d58-b173-1dc2aa759447,40046288,EXACT,1.0
CONVENIOS,925186ed-8c66-49f2-a6bc-b70d0a3b5453,40046288,IDIS_BIP,d7208d67-c532-4ae4-be02-7ae9576cddca,40046288,EXACT,1.0
IDIS,b35a36ae-df4f-494f-9877-6fe0f152d199,40046288-2022,IDIS_BIP,b35a36ae-df4f-494f-9877-6fe0f152d199,40046288,NORMALIZED,0.9
IDIS,b35a36ae-df4f-494f-9877-6fe0f152d199,40046288-2022,IDIS_BIP,338909f0-7b4a-4d58-b173-1dc2aa759447,40046288,NORMALIZED,0.9
IDIS,b35a36ae-df4f-494f-9877-6fe0f152d199,40046288-2022,IDIS_BIP,d7208d67-c532-4ae4-be02-7ae9576cddca,40046288,NORMALIZED,0.9
IDIS,338909f0-7b4a-4d58-b173-1dc2aa759447,40046288-2023,IDIS_BIP,b35a36ae-df4f-494f-9877-6fe0f152d199,40046288,NORMALIZED,0.9
IDIS,338909f0-7b4a-4d58-b173-1dc2aa759447,40046288-2023,IDIS_BIP,338909f0-7b4a-4d58-b173-1dc2aa759447,40046288,NORMALIZED,0.9
IDIS,338909f0-7b4a-4d58-b173-1dc2aa759447,40046288-2023,IDIS_BIP,d7208d67-c532-4ae4-be02-7ae9576cddca,40046288,NORMALIZED,0.9
IDIS,d7208d67-c532-4ae4-be02-7ae9576cddca,40046288-2024,IDIS_BIP,b35a36ae-df4f-494f-9877-6fe0f152d199,40046288,NORMALIZED,0.9
IDIS,d7208d67-c532-4ae4-be02-7ae9576cddca,40046288-2024,IDIS_BIP,338909f0-7b4a-4d58-b173-1dc2aa759447,40046288,NORMALIZED,0.9
IDIS,d7208d67-c532-4ae4-be02-7ae9576cddca,40046288-2024,IDIS_BIP,d7208d67-c532-4ae4-be02-7ae9576cddca,40046288,NORMALIZED,0.9
CONVENIOS,3ae87c5a-bbe9-42d0-92bd-89379649b0d5,40051609,IDIS,eb57fb1d-336c-4f86-853a-4ea33f733b1d,40051609-2023,NORMALIZED,0.9
CONVENIOS,3ae87c5a-bbe9-42d0-92bd-89379649b0d5,40051609,IDIS_BIP,eb57fb1d-336c-4f86-853a-4ea33f733b1d,40051609,EXACT,1.0
IDIS,eb57fb1d-336c-4f86-853a-4ea33f733b1d,40051609-2023,IDIS_BIP,eb57fb1d-336c-4f86-853a-4ea33f733b1d,40051609,NORMALIZED,0.9
CONVENIOS,092b1b51-62f8-4bba-9f21-b2b2711a4cc5,40051002,IDIS,2a268095-030f-47ef-8df2-edff004cc14c,40051002-2023,NORMALIZED,0.9
CONVENIOS,092b1b51-62f8-4bba-9f21-b2b2711a4cc5,40051002,IDIS_BIP,2a268095-030f-47ef-8df2-edff004cc14c,40051002,EXACT,1.0
IDIS,2a268095-030f-47ef-8df2-edff004cc14c,40051002-2023,IDIS_BIP,2a268095-030f-47ef-8df2-edff004cc14c,40051002,NORMALIZED,0.9
CONVENIOS,42687df0-60df-49d1-86db-6551a72b6c1d,40021865,IDIS,7692b6e0-b0d9-45b9-857f-cdb0d7f66a47,40021865-2020,NORMALIZED,0.9
CONVENIOS,42687df0-60df-49d1-86db-6551a72b6c1d,40021865,IDIS,4705a939-7a9b-4afa-9310-499bb6c24411,40021865-2021,NORMALIZED,0.9
CONVENIOS,42687df0-60df-49d1-86db-6551a72b6c1d,40021865,IDIS,a20d67d8-0698-4cdb-aa0d-933a92666593,40021865-2022,NORMALIZED,0.9
CONVENIOS,42687df0-60df-49d1-86db-6551a72b6c1d,40021865,IDIS,a2817225-6c1d-42dc-8252-66abd4dd0e43,40021865-2023,NORMALIZED,0.9
